date,LSTM_Lag_5,CNN_MA_3,Hybrid_MA_Lag10_5,OT
2016-07-03 18:00:00,29.968000411987305,31.328000386555996,25.07179985046387,31.9379997253418
2016-07-03 19:00:00,30.38999938964844,30.929334004720058,25.353199768066407,28.56100082397461
2016-07-03 20:00:00,31.16399955749512,27.341666539510097,26.154999923706054,21.525999069213867
2016-07-03 21:00:00,29.756999969482425,24.10566647847494,26.98499984741211,22.229999542236328
2016-07-03 22:00:00,32.28900146484375,21.05733299255371,27.618000030517578,19.41600036621093
2016-07-03 23:00:00,31.9379997253418,20.07266680399577,28.335600280761717,18.57200050354004
2016-07-04 00:00:00,28.56100082397461,19.885000228881836,28.940600204467774,21.66699981689453
2016-07-04 01:00:00,21.525999069213867,21.924999872843426,29.55979995727539,25.535999298095703
2016-07-04 02:00:00,22.229999542236328,25.019999821980793,29.61619987487793,27.85700035095215
2016-07-04 03:00:00,19.41600036621093,27.10699971516927,30.713600158691406,27.92799949645996
2016-07-04 04:00:00,18.57200050354004,26.802000045776367,31.10760002136231,24.62100028991699
2016-07-04 05:00:00,21.66699981689453,25.46566645304362,30.741800308227546,23.847999572753903
2016-07-04 06:00:00,25.535999298095703,23.847666422526043,28.814200210571293,23.07399940490723
2016-07-04 07:00:00,27.85700035095215,23.144332885742188,27.30880012512207,22.51099967956543
2016-07-04 08:00:00,27.92799949645996,22.417332967122395,24.734199905395506,21.66699981689453
2016-07-04 09:00:00,24.62100028991699,23.19099998474121,22.061000061035156,25.395000457763672
2016-07-04 10:00:00,23.847999572753903,24.082000096638996,20.68219985961914,25.18400001525879
2016-07-04 11:00:00,23.07399940490723,26.708333333333332,21.484199905395506,29.54599952697754
2016-07-04 12:00:00,22.51099967956543,28.068333307902023,22.609600067138672,29.47500038146973
2016-07-04 13:00:00,21.66699981689453,29.428333282470707,24.311999893188478,29.263999938964844
2016-07-04 14:00:00,25.395000457763672,29.897333145141605,25.521799850463868,30.952999114990234
2016-07-04 15:00:00,25.18400001525879,30.647666295369472,25.957999801635744,31.72599983215332
2016-07-04 16:00:00,29.54599952697754,31.937332789103195,25.465599822998048,33.132999420166016
2016-07-04 17:00:00,29.47500038146973,31.280666351318363,24.396399688720702,28.982999801635746
2016-07-04 18:00:00,29.263999938964844,30.36633300781251,23.144199752807616,28.982999801635746
2016-07-04 19:00:00,30.952999114990234,29.897333145141612,23.298999786376953,31.72599983215332
2016-07-04 20:00:00,31.72599983215332,28.63099988301596,23.56619987487793,25.18400001525879
2016-07-04 21:00:00,33.132999420166016,29.14699999491374,24.86059989929199,30.5310001373291
2016-07-04 22:00:00,28.982999801635746,27.787000020345058,26.25340003967285,27.645999908447266
2016-07-04 23:00:00,28.982999801635746,27.880999883015956,27.772800064086915,25.465999603271484
2016-07-05 00:00:00,31.72599983215332,26.35666656494141,28.884399795532225,25.95800018310547
2016-07-05 01:00:00,25.18400001525879,25.79399998982748,30.192799758911132,25.95800018310547
2016-07-05 02:00:00,30.5310001373291,25.981333414713546,30.91019973754883,26.02799987792969
2016-07-05 03:00:00,27.645999908447266,26.96633338928223,30.811799621582033,28.913000106811523
2016-07-05 04:00:00,25.465999603271484,28.46699968973796,30.755599594116212,30.459999084472656
2016-07-05 05:00:00,25.95800018310547,30.249333063761398,30.91019973754883,31.375
2016-07-05 06:00:00,25.95800018310547,31.539000193278,29.601799774169923,32.78200149536133
2016-07-05 07:00:00,26.02799987792969,31.961000442504886,29.08139991760254,31.72599983215332
2016-07-05 08:00:00,28.913000106811523,31.60933367411296,28.813999938964844,30.31999969482422
2016-07-05 09:00:00,30.459999084472656,30.835332870483402,28.11059989929199,30.459999084472656
2016-07-05 10:00:00,31.375,31.233999888102222,26.95699996948242,32.92200088500977
2016-07-05 11:00:00,32.78200149536133,31.491666793823253,27.11180000305176,31.093000411987305
2016-07-05 12:00:00,31.72599983215332,29.897333780924487,26.211199951171874,25.67700004577637
2016-07-05 13:00:00,30.31999969482422,27.974666595458988,26.464599990844725,27.15399932861328
2016-07-05 14:00:00,30.459999084472656,27.200999577840175,27.46339988708496,28.77199935913086
2016-07-05 15:00:00,32.92200088500977,28.842332839965824,28.546799850463866,30.60099983215332
2016-07-05 16:00:00,31.093000411987305,30.460332870483402,29.91160011291504,32.007999420166016
2016-07-05 17:00:00,25.67700004577637,31.91399955749512,31.051200103759765,33.132999420166016
2016-07-05 18:00:00,27.15399932861328,32.21866607666016,31.332600021362303,31.51499938964844
2016-07-05 19:00:00,28.77199935913086,31.89033317565919,31.332600021362303,31.02300071716309
2016-07-05 20:00:00,30.60099983215332,31.327666600545257,31.642000198364258,31.44499969482422
2016-07-05 21:00:00,32.007999420166016,31.398000081380218,31.304199981689454,31.72599983215332
2016-07-05 22:00:00,33.132999420166016,31.37466621398926,30.094400024414064,30.952999114990234
2016-07-05 23:00:00,31.51499938964844,31.04633267720541,29.461199951171874,30.459999084472656
2016-07-06 00:00:00,31.02300071716309,30.108666102091476,29.123600006103516,28.913000106811523
2016-07-06 01:00:00,31.44499969482422,29.920999526977543,28.659399795532227,30.38999938964844
2016-07-06 02:00:00,31.72599983215332,30.272666295369476,28.84239959716797,31.51499938964844
2016-07-06 03:00:00,30.952999114990234,31.046332677205413,30.333599472045897,31.233999252319336
2016-07-06 04:00:00,30.459999084472656,31.0933329264323,31.20579948425293,30.5310001373291
2016-07-06 05:00:00,28.913000106811523,30.62466621398926,31.655999755859376,30.108999252319336
2016-07-06 06:00:00,30.38999938964844,30.319999694824222,31.824799728393554,30.31999969482422
2016-07-06 07:00:00,31.51499938964844,30.01499938964844,31.768399810791017,29.61599922180176
2016-07-06 08:00:00,31.233999252319336,30.155666351318363,31.332399749755858,30.5310001373291
2016-07-06 09:00:00,30.5310001373291,31.04666646321615,31.121399688720704,32.99300003051758
2016-07-06 10:00:00,30.108999252319336,31.257666905721035,30.699399566650392,30.24900054931641
2016-07-06 11:00:00,30.31999969482422,31.16366704305014,30.488399505615234,30.24900054931641
2016-07-06 12:00:00,29.61599922180176,30.38966687520346,30.446199417114258,30.67099952697754
2016-07-06 13:00:00,30.5310001373291,30.835333506266284,30.502399444580078,31.586000442504893
2016-07-06 14:00:00,32.99300003051758,31.39833323160808,30.516599655151367,31.9379997253418
2016-07-06 15:00:00,30.24900054931641,30.83566665649415,30.75579948425293,28.982999801635746
2016-07-06 16:00:00,30.24900054931641,29.54599952697755,30.741799545288085,27.71699905395508
2016-07-06 17:00:00,30.67099952697754,29.123666127522796,30.36199951171875,30.67099952697754
2016-07-06 18:00:00,31.586000442504893,27.57599957784018,30.2213996887207,24.34000015258789
2016-07-06 19:00:00,31.9379997253418,28.23233350118002,30.713799667358398,29.68600082397461
2016-07-06 20:00:00,28.982999801635746,28.091667175292972,30.741799926757814,30.24900054931641
2016-07-06 21:00:00,27.71699905395508,29.967667261759445,30.72760009765625,29.968000411987305
2016-07-06 22:00:00,30.67099952697754,29.92100016276042,30.938600158691408,29.54599952697754
2016-07-06 23:00:00,24.34000015258789,29.334999720255542,31.14960021972657,28.49099922180176
2016-07-07 00:00:00,29.68600082397461,28.865999857584644,30.93860015869141,28.56100082397461
2016-07-07 01:00:00,30.24900054931641,28.607999801635753,30.68540000915528,28.77199935913086
2016-07-07 02:00:00,29.968000411987305,28.349999745686855,30.178999710083012,27.71699905395508
2016-07-07 03:00:00,29.54599952697754,28.209332784016933,30.178999710083012,28.138999938964844
2016-07-07 04:00:00,28.49099922180176,27.740332921346035,28.729799652099608,27.364999771118164
2016-07-07 05:00:00,28.56100082397461,27.412000020345058,28.279399871826172,26.73200035095215
2016-07-07 06:00:00,28.77199935913086,26.82566642761231,28.532600021362306,26.3799991607666
2016-07-07 07:00:00,27.71699905395508,26.16899998982748,28.98280029296875,25.395000457763672
2016-07-07 08:00:00,28.138999938964844,26.567666371663417,28.75780029296875,27.92799949645996
2016-07-07 09:00:00,27.364999771118164,27.435333251953136,29.588000106811524,28.982999801635746
2016-07-07 10:00:00,26.73200035095215,28.889333089192718,29.363000106811523,29.756999969482425
2016-07-07 11:00:00,26.3799991607666,29.780333201090503,29.067599868774415,30.60099983215332
2016-07-07 12:00:00,25.395000457763672,30.99966621398927,28.617399597167967,32.64099884033203
2016-07-07 13:00:00,27.92799949645996,32.87566566467286,28.33599967956543,35.3849983215332
2016-07-07 14:00:00,28.982999801635746,35.10333251953126,28.11079978942871,37.28400039672852
2016-07-07 15:00:00,29.756999969482425,37.049666086832694,27.74499969482422,38.47999954223633
2016-07-07 16:00:00,30.60099983215332,37.5183334350586,27.266599655151367,36.79100036621094
2016-07-07 17:00:00,32.64099884033203,36.46299997965496,26.802199935913087,34.11800003051758
2016-07-07 18:00:00,35.3849983215332,34.91533406575522,26.75999984741211,33.83700180053711
2016-07-07 19:00:00,37.28400039672852,33.743000030517585,27.083599853515626,33.273998260498054
2016-07-07 20:00:00,38.47999954223633,33.344333648681655,27.68859977722168,32.92200088500977
2016-07-07 21:00:00,36.79100036621094,33.27399953206381,28.532799911499023,33.625999450683594
2016-07-07 22:00:00,34.11800003051758,33.062999725341804,29.981999588012695,32.64099884033203
2016-07-07 23:00:00,33.83700180053711,32.61766624450685,31.473399353027343,31.586000442504893
2016-07-08 00:00:00,33.273998260498054,31.77333323160808,33.1335994720459,31.093000411987305
2016-07-08 01:00:00,32.92200088500977,31.140333811442066,34.87819938659668,30.742000579833984
2016-07-08 02:00:00,33.625999450683594,30.39000002543132,36.1161994934082,29.334999084472656
2016-07-08 03:00:00,32.64099884033203,29.616333007812504,36.411599731445314,28.77199935913086
2016-07-08 04:00:00,31.586000442504893,29.07699966430665,36.1020004272461,29.12400054931641
2016-07-08 05:00:00,31.093000411987305,29.053333282470714,35.3,29.263999938964844
2016-07-08 06:00:00,30.742000579833984,29.264333724975597,34.188400268554695,29.40500068664551
2016-07-08 07:00:00,29.334999084472656,29.194000244140636,33.55540008544922,28.913000106811523
2016-07-08 08:00:00,28.77199935913086,29.40500005086264,33.25999984741212,29.89699935913086
2016-07-08 09:00:00,29.12400054931641,29.780333201090503,32.80979957580567,30.5310001373291
2016-07-08 10:00:00,29.263999938964844,30.36633300781251,32.373600006103516,30.67099952697754
2016-07-08 11:00:00,29.40500068664551,30.6243330637614,31.93759994506836,30.67099952697754
2016-07-08 12:00:00,28.913000106811523,30.81166648864747,31.079399871826173,31.093000411987305
2016-07-08 13:00:00,29.89699935913086,30.881999969482433,30.305599975585938,30.881999969482425
2016-07-08 14:00:00,30.5310001373291,31.561999638875335,29.813199996948242,32.71099853515625
2016-07-08 15:00:00,30.67099952697754,32.7813326517741,29.44739990234375,34.750999450683594
2016-07-08 16:00:00,30.67099952697754,33.95399983723959,29.179999923706056,34.400001525878906
2016-07-08 17:00:00,31.093000411987305,34.49333318074545,29.095600128173828,34.32899856567383
2016-07-08 18:00:00,30.881999969482425,34.11833318074545,29.32060012817383,33.625999450683594
2016-07-08 19:00:00,32.71099853515625,33.83699925740561,29.602000045776368,33.55599975585937
2016-07-08 20:00:00,34.750999450683594,33.321333567301444,29.883399963378906,32.78200149536133
2016-07-08 21:00:00,34.400001525878906,32.82899983723959,30.136599731445312,32.148998260498054
2016-07-08 22:00:00,34.32899856567383,32.05499966939291,30.572599792480467,31.233999252319336
2016-07-08 23:00:00,33.625999450683594,31.30466588338217,30.76959991455078,30.5310001373291
2016-07-09 00:00:00,33.55599975585937,30.905999501546233,31.20559959411621,30.952999114990234
2016-07-09 01:00:00,32.78200149536133,30.601332982381194,32.02159957885742,30.31999969482422
2016-07-09 02:00:00,32.148998260498054,30.22599983215333,32.7673999786377,29.40500068664551
2016-07-09 03:00:00,31.233999252319336,29.475666681925464,33.414599609375,28.70199966430664
2016-07-09 04:00:00,30.5310001373291,28.95966657002768,33.963399505615236,28.77199935913086
2016-07-09 05:00:00,30.952999114990234,28.795666376749683,34.13239974975586,28.913000106811523
2016-07-09 06:00:00,30.31999969482422,28.654666264851897,33.738600158691405,28.27899932861328
2016-07-09 07:00:00,29.40500068664551,28.607666651407886,33.28839950561523,28.631000518798828
2016-07-09 08:00:00,28.70199966430664,28.560666402181,32.669399642944335,28.77199935913086
2016-07-09 09:00:00,28.77199935913086,29.123666763305675,32.05039978027344,29.968000411987305
2016-07-09 10:00:00,28.913000106811523,29.498999913533538,31.52979965209961,29.756999969482425
2016-07-09 11:00:00,28.27899932861328,30.015000025431323,31.037399291992188,30.31999969482422
2016-07-09 12:00:00,28.631000518798828,30.507333119710296,30.48859977722168,31.44499969482422
2016-07-09 13:00:00,28.77199935913086,30.83566665649415,29.98219985961914,30.742000579833984
2016-07-09 14:00:00,29.968000411987305,31.281000137329112,29.630399703979492,31.6560001373291
2016-07-09 15:00:00,29.756999969482425,31.562334060668956,29.22239990234375,32.28900146484375
2016-07-09 16:00:00,30.31999969482422,32.26566759745281,28.81419982910156,32.852001190185554
2016-07-09 17:00:00,31.44499969482422,32.40633392333985,28.659399795532227,32.077999114990234
2016-07-09 18:00:00,30.742000579833984,32.26566696166993,28.67339973449707,31.867000579833984
2016-07-09 19:00:00,31.6560001373291,31.77333323160808,28.912599945068358,31.375
2016-07-09 20:00:00,32.28900146484375,31.374666849772144,29.08139991760254,30.881999969482425
2016-07-09 21:00:00,32.852001190185554,31.046333312988292,29.489599990844727,30.881999969482425
2016-07-09 22:00:00,32.077999114990234,30.577333450317393,30.052399826049804,29.968000411987305
2016-07-09 23:00:00,31.867000579833984,30.272666931152354,30.44640007019043,29.968000411987305
2016-07-10 00:00:00,31.375,29.803667068481456,30.78400001525879,29.47500038146973
2016-07-10 01:00:00,30.881999969482425,29.592666625976573,31.290400314331055,29.334999084472656
2016-07-10 02:00:00,30.881999969482425,29.545666376749683,31.79680061340332,29.82699966430664
2016-07-10 03:00:00,29.968000411987305,29.428666432698577,31.923400497436525,29.12400054931641
2016-07-10 04:00:00,29.968000411987305,29.17066701253256,32.148400497436526,28.56100082397461
2016-07-10 05:00:00,29.47500038146973,28.772000630696624,32.092200469970706,28.631000518798828
2016-07-10 06:00:00,29.334999084472656,28.3263339996338,31.810800170898442,27.78700065612793
2016-07-10 07:00:00,29.82699966430664,27.97466723124187,31.41679992675781,27.506000518798828
2016-07-10 08:00:00,29.12400054931641,27.78700065612794,30.994800186157228,28.06800079345703
2016-07-10 09:00:00,28.56100082397461,28.396666844685882,30.61500015258789,29.61599922180176
2016-07-10 10:00:00,28.631000518798828,29.053000132242847,30.235000228881837,29.47500038146973
2016-07-10 11:00:00,27.78700065612793,29.381333033243823,29.925600051879883,29.05299949645996
2016-07-10 12:00:00,27.506000518798828,29.334333419799815,29.714599990844725,29.47500038146973
2016-07-10 13:00:00,28.06800079345703,29.217333475748706,29.545800018310548,29.12400054931641
2016-07-10 14:00:00,29.61599922180176,29.42833391825359,29.26440010070801,29.68600082397461
2016-07-10 15:00:00,29.47500038146973,29.944334030151378,29.095600128173828,31.02300071716309
2016-07-10 16:00:00,29.05299949645996,30.62433369954428,28.786000442504882,31.16399955749512
2016-07-10 17:00:00,29.47500038146973,30.952666600545257,28.32180061340332,30.67099952697754
2016-07-10 18:00:00,29.12400054931641,30.60099983215333,28.110600662231445,29.968000411987305
2016-07-10 19:00:00,29.68600082397461,30.272666931152354,28.321600341796874,30.17900085449219
2016-07-10 20:00:00,31.02300071716309,29.874000549316417,28.490400314331055,29.47500038146973
2016-07-10 21:00:00,31.16399955749512,29.686333974202483,28.74360008239746,29.40500068664551
2016-07-10 22:00:00,30.67099952697754,29.029666900634776,29.13740005493164,28.208999633789062
2016-07-10 23:00:00,29.968000411987305,28.912666956583667,29.348600006103517,29.12400054931641
2016-07-11 00:00:00,30.17900085449219,28.631333669026702,29.362600326538086,28.56100082397461
2016-07-11 01:00:00,29.47500038146973,28.959667205810558,29.672200393676764,29.194000244140625
2016-07-11 02:00:00,29.40500068664551,28.772000630696624,30.094400405883796,28.56100082397461
2016-07-11 03:00:00,28.208999633789062,29.006333669026702,30.33360023498535,29.263999938964844
2016-07-11 04:00:00,29.12400054931641,28.959333419799815,30.502400207519532,29.05299949645996
2016-07-11 05:00:00,28.56100082397461,29.076666514078784,30.601000213623045,28.913000106811523
2016-07-11 06:00:00,29.194000244140625,29.264333089192718,30.291400146484374,29.82699966430664
2016-07-11 07:00:00,28.56100082397461,29.522333145141612,29.93960037231446,29.82699966430664
2016-07-11 08:00:00,29.263999938964844,29.615999857584644,29.447200393676763,29.194000244140625
2016-07-11 09:00:00,29.05299949645996,29.967666625976573,29.278400421142585,30.881999969482425
2016-07-11 10:00:00,28.913000106811523,30.43666648864747,28.954800415039063,31.233999252319336
2016-07-11 11:00:00,29.82699966430664,31.445000330607105,28.898600387573243,32.21900177001953
2016-07-11 12:00:00,29.82699966430664,32.14866701761883,28.729800415039062,32.99300003051758
2016-07-11 13:00:00,29.194000244140625,33.03966776529949,28.94080047607422,33.90700149536133
2016-07-11 14:00:00,30.881999969482425,33.88366699218751,28.92660026550293,34.750999450683594
2016-07-11 15:00:00,31.233999252319336,34.469666798909515,28.99700012207031,34.750999450683594
2016-07-11 16:00:00,32.21900177001953,34.77466583251954,29.123600006103516,34.82199859619141
2016-07-11 17:00:00,32.99300003051758,34.82166544596355,29.37679977416992,34.891998291015625
2016-07-11 18:00:00,33.90700149536133,34.35266621907553,29.362799835205077,33.34400177001953
2016-07-11 19:00:00,34.750999450683594,33.297333399454764,29.72859992980957,31.6560001373291
2016-07-11 20:00:00,34.750999450683594,32.82833417256674,30.192799758911132,33.485000610351555
2016-07-11 21:00:00,34.82199859619141,32.593999862670906,30.67120018005371,32.64099884033203
2016-07-11 22:00:00,34.891998291015625,32.875333150227874,31.3044002532959,32.5
2016-07-11 23:00:00,33.34400177001953,32.73466618855795,32.247000503540036,33.062999725341804
2016-07-12 00:00:00,31.6560001373291,33.016000111897796,33.02080039978027,33.485000610351555
2016-07-12 01:00:00,33.485000610351555,33.41466649373373,33.72420043945313,33.695999145507805
2016-07-12 02:00:00,32.64099884033203,33.578999837239586,34.2447998046875,33.55599975585937
2016-07-12 03:00:00,32.5,33.53200022379558,34.62459945678711,33.34400177001953
2016-07-12 04:00:00,33.062999725341804,33.29766718546551,34.51199951171875,32.99300003051758
2016-07-12 05:00:00,33.485000610351555,33.227001190185554,33.89299964904785,33.34400177001953
2016-07-12 06:00:00,33.695999145507805,33.41466776529949,33.63979988098144,33.90700149536133
2016-07-12 07:00:00,33.55599975585937,33.48500061035157,33.20359992980957,33.20399856567383
2016-07-12 08:00:00,33.34400177001953,33.76666641235352,32.72520027160645,34.18899917602539
2016-07-12 09:00:00,32.99300003051758,34.44666544596355,32.6689998626709,35.946998596191406
2016-07-12 10:00:00,33.34400177001953,35.501665751139335,33.03479995727539,36.36899948120117
2016-07-12 11:00:00,33.90700149536133,36.1346664428711,33.07699966430663,36.0880012512207
2016-07-12 12:00:00,33.20399856567383,36.18166732788087,33.25999984741211,36.0880012512207
2016-07-12 13:00:00,34.18899917602539,36.135000864664725,33.42880020141602,36.229000091552734
2016-07-12 14:00:00,35.946998596191406,36.90866724650066,33.414800262451166,38.40900039672852
2016-07-12 15:00:00,36.36899948120117,38.08100001017254,33.386600494384766,39.60499954223633
2016-07-12 16:00:00,36.0880012512207,39.370666503906264,33.42880096435547,40.09799957275391
2016-07-12 17:00:00,36.0880012512207,40.074333190917976,33.35840072631836,40.52000045776367
2016-07-12 18:00:00,36.229000091552734,39.488333384195975,33.527400207519534,37.84700012207031
2016-07-12 19:00:00,38.40900039672852,38.57366689046225,34.1181999206543,37.354000091552734
2016-07-12 20:00:00,39.60499954223633,37.07300059000652,34.723199462890626,36.018001556396484
2016-07-12 21:00:00,40.09799957275391,36.510000864664725,35.1593994140625,36.15800094604492
2016-07-12 22:00:00,40.52000045776367,36.06466801961264,35.736199951171876,36.018001556396484
2016-07-12 23:00:00,37.84700012207031,36.135000864664725,36.14420013427734,36.229000091552734
2016-07-13 00:00:00,37.354000091552734,36.25233332316082,36.636600494384766,36.5099983215332
2016-07-13 01:00:00,36.018001556396484,36.4866663614909,37.283800506591795,36.72100067138672
2016-07-13 02:00:00,36.15800094604492,36.60366694132488,38.08580017089844,36.58000183105469
2016-07-13 03:00:00,36.018001556396484,37.00233459472657,38.97220001220703,37.70600128173828
2016-07-13 04:00:00,36.229000091552734,37.33066813151043,39.295800018310544,37.70600128173828
2016-07-13 05:00:00,36.5099983215332,37.68266805013022,39.08479995727539,37.63600158691406
2016-07-13 06:00:00,36.72100067138672,37.44833374023438,38.367400360107425,37.00299835205078
2016-07-13 07:00:00,36.58000183105469,37.729666392008475,37.579400634765626,38.54999923706055
2016-07-13 08:00:00,37.70600128173828,37.87033208211264,36.67900085449219,38.05799865722656
2016-07-13 09:00:00,37.70600128173828,37.87033208211264,36.35540084838867,37.00299835205078
2016-07-13 10:00:00,37.63600158691406,37.35466512044272,36.18660049438476,37.00299835205078
2016-07-13 11:00:00,37.00299835205078,34.61099878946941,36.32720031738281,29.82699966430664
2016-07-13 12:00:00,38.54999923706055,33.22733306884766,36.411600494384764,32.852001190185554
2016-07-13 13:00:00,38.05799865722656,32.94566726684571,36.749200439453126,36.15800094604492
2016-07-13 14:00:00,37.00299835205078,34.939000447591155,37.04460067749024,35.80699920654297
2016-07-13 15:00:00,37.00299835205078,36.580333709716804,37.26980133056641,37.7760009765625
2016-07-13 16:00:00,29.82699966430664,37.70600001017254,37.32620086669922,39.53499984741211
2016-07-13 17:00:00,32.852001190185554,38.52666727701824,37.72020034790039,38.26900100708008
2016-07-13 18:00:00,36.15800094604492,37.5183334350586,37.79059982299805,34.750999450683594
2016-07-13 19:00:00,35.80699920654297,35.59566624959311,37.64999923706055,33.766998291015625
2016-07-13 20:00:00,37.7760009765625,33.7899996439616,37.52339859008789,32.852001190185554
2016-07-13 21:00:00,39.53499984741211,33.25066630045574,36.088198852539065,33.132999420166016
2016-07-13 22:00:00,38.26900100708008,33.437999725341804,34.94859924316407,34.32899856567383
2016-07-13 23:00:00,34.750999450683594,34.282332102457694,34.568599700927734,35.3849983215332
2016-07-14 00:00:00,33.766998291015625,34.75133260091147,34.32939987182617,34.540000915527344
2016-07-14 01:00:00,32.852001190185554,34.21199925740561,34.48400039672852,32.71099853515625
2016-07-14 02:00:00,33.132999420166016,33.71933364868165,36.42560043334961,33.90700149536133
2016-07-14 03:00:00,34.32899856567383,33.76633326212566,37.50900039672852,34.68099975585937
2016-07-14 04:00:00,35.3849983215332,34.751333872477225,37.22760009765625,35.66600036621094
2016-07-14 05:00:00,34.540000915527344,34.939000447591155,36.81959991455078,34.470001220703125
2016-07-14 06:00:00,32.71099853515625,35.15000025431316,35.83479995727539,35.31399917602539
2016-07-14 07:00:00,33.90700149536133,34.54033406575522,34.55439987182617,33.83700180053711
2016-07-14 08:00:00,34.68099975585937,35.00933329264324,33.76639938354492,35.87699890136719
2016-07-14 09:00:00,35.66600036621094,35.07966740926108,33.89319915771485,35.525001525878906
2016-07-14 10:00:00,34.470001220703125,35.99400075276694,34.04779968261719,36.58000183105469
